,Marca,Modelo,Linha,Sim,Tizen,Amazon Prime Video,Globoplay,Netflix,Youtube,Acesso à Internet,Assistente Pessoal,Controle com Comando de Voz,Grava Programação,HDR,Conversor Digital Integrado e Interativo (DTVi),LED,Tamanho da Tela,4K,Frequência Nativa,Bluetooth,Tecnologia DLNA,Wi-Fi integrado,Espelhamento de Tela,HDMI,LAN (Rede),USB,3 HDMI,Altura com base,Altura sem base,Largura,Profundidade com base,Profundidade sem base,price (avg),price (med),WebOS,Conversor Digital Integrado,Facebook,OLED,Design da Tela,4 HDMI,Android,Controle por Smartphone,Controle com Função Mouse,Função Estádio,Nano Cristal,IPS (In Plane Switching),2 HDMI,Picture in Picture(PiP),QLED,Frequência Máxima,ConnectShare,Slim,Saphi,Disney Plus,Tela Plana,Neo QLED,Roku,Sistema Operacional,One Connect,PC,VA (Vertically Aligned),Suporte para Controle por Movimento,HDMI 2.1,HDMI 2.0,Ultra Slim,Linux,Cartão de Memória,Vidaa,Fone de Ouvido P2,NFC,Full HD,HD,Suporte para Wi-Fi,8K,LCD,Super Slim,Spotify,Potência (RMS),Smart TV
282,TCL,32S6500,False,True,False,False,True,True,True,True,False,True,False,True,True,True,32.0,False,60.0,True,True,True,False,True,True,True,False,48.1,43.2,73.2,17.2,7.9,1704.1266666666668,1559.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
283,HQ,HQTV32,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32.0,False,60.0,False,False,False,False,True,False,True,True,47.0,False,73.5,19.0,False,1226.5416666666667,1279.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
284,Multilaser,TL017,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1678.936,1869.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
285,Philco,PTV32C30D,False,False,False,False,False,False,False,False,False,False,False,False,False,True,32.0,False,60.0,False,False,False,False,True,False,True,False,False,43.1,73.0,False,9.1,1439.9,1439.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
286,Samsung,UN50AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,True,71.9,64.4,111.6,25.0,5.9,3078.3283333333334,2799.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,Samsung,UN55AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,78.33,70.72,123.05,25.02,5.99,3847.412,3264.027,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,Samsung,UN43AU7700GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,43.0,True,60.0,True,True,True,True,True,True,True,True,62.78,55.89,96.39,19.25,5.96,2911.3766666666666,2595.875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,LG,50NANO75SPA,ThinQ AI,True,False,False,False,False,False,True,True,True,False,True,False,False,50.0,True,60.0,True,False,True,True,True,False,True,True,70.8,65.1,112.1,23.2,5.77,3278.0408333333335,2796.25,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,Samsung,QN55Q80AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,78.34,70.67,122.76,25.58,5.47,4380.715,4257.53,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
291,LG,75UP8050PSB,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,True,75.0,True,60.0,True,False,True,True,True,False,True,False,102.7,96.4,167.8,36.2,5.99,6249.506666666666,5651.525,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
292,Samsung,QN55QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,76.78,70.62,122.74,25.75,2.69,6502.0858333333335,5274.495,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,240.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,Samsung,QN55Q60AAGXZD,False,True,True,True,True,True,True,True,True,True,False,True,True,False,55.0,True,60.0,True,True,True,True,True,True,True,True,74.78,70.88,123.21,22.88,2.57,4378.089166666667,3941.525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,Samsung,UN55AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,74.88,False,123.2,22.66,False,3699.2566666666667,3419.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,Samsung,QN65Q60AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,60.0,True,True,True,True,True,True,True,True,87.1,83.1,145.0,28.1,2.5,6445.490833333333,5838.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,LG,65UP7750PSB,ThinQ AI,True,False,True,False,True,True,False,False,False,False,False,False,True,65.0,True,60.0,True,False,True,False,True,False,True,True,False,83.8,145.4,False,5.75,4577.964166666667,4215.275,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,LG,55UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,True,False,False,False,True,55.0,True,60.0,True,False,True,True,True,False,True,True,77.6,71.5,123.5,23.1,5.75,3740.8416666666667,3399.495,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
298,Samsung,UN82TU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,False,True,False,True,82.0,True,60.0,True,True,True,True,True,True,True,True,114.8,104.5,182.9,39.2,5.9,9359.453333333333,8848.24,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,LG,60UP7750PSB,ThinQ AI,True,False,True,False,True,False,True,True,False,False,True,False,True,60.0,True,60.0,True,False,True,True,True,False,True,True,85.2,78.3,135.6,26.9,5.75,3986.8849999999998,3654.495,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Samsung,QN55LS03AAGXZD,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,55.0,True,120.0,True,True,True,True,True,True,True,False,74.3,70.8,123.7,22.7,24.9,5152.585,4499.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,LG,65NANO75SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,65.0,True,60.0,True,False,True,True,True,False,True,True,90.0,83.8,145.4,27.1,5.84,4964.1035833333335,4654.05,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,AOC,50U6305,False,True,False,True,True,True,True,True,False,False,False,True,False,True,50.0,True,60.0,True,False,True,False,True,False,True,True,70.3,62.5,111.3,26.8,8.7,2809.4775,2779.69,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,Samsung,UN85AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,85.0,True,60.0,True,True,True,True,True,True,True,True,113.15,108.61,190.09,39.47,2.69,12041.335,11424.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,LG,OLED65C1PSA,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,False,65.0,True,120.0,True,False,True,True,True,False,True,False,86.2,83.0,144.9,25.1,4.69,11184.541666666666,8609.025,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,TCL,65C715,False,True,False,True,True,True,True,True,True,False,False,True,False,False,65.0,True,60.0,True,False,True,False,True,False,True,True,100.0,False,164.5,19.0,False,4864.105833333333,4804.52,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Samsung,65Q80A,False,True,True,True,True,True,False,True,True,False,False,True,False,False,65.0,True,120.0,True,False,True,False,True,True,True,False,90.5,82.9,144.6,28.9,5.4,7343.755,7124.05,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Samsung,QN65QN85AAGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,89.11,82.93,144.63,29.0,26.9,9838.260833333334,9058.99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,LG,60UN7310PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,False,False,True,60.0,True,False,True,False,True,False,True,False,True,True,85.7,79.6,136.8,25.5,8.9,4399.0,4399.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Samsung,QN85Q70AAGXZD,False,True,True,True,True,True,True,True,True,True,False,True,False,False,85.0,True,120.0,True,False,True,True,False,False,False,False,115.3,108.6,190.1,36.8,2.6,17557.408333333333,17599.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,240.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,LG,65NANO86SNA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,65.0,True,120.0,True,False,True,True,True,True,True,False,91.0,84.0,145.1,32.4,6.4,7052.9529999999995,6674.495,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,Samsung,65LS03A,The Frame,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,True,120.0,True,True,True,True,True,True,True,False,86.89,83.19,145.68,26.09,2.49,8886.871666666666,8286.275,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Philco,PTV55F61SNC,False,True,False,False,False,True,True,True,False,False,False,False,True,True,55.0,True,60.0,False,False,True,True,True,True,True,True,78.0,72.2,124.0,20.4,9.0,3696.62,3797.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,LG,OLED55C1PSA,ThinQ AI,True,False,True,True,True,True,True,True,False,False,True,False,False,55.0,True,120.0,False,False,True,True,True,False,True,False,73.8,70.6,122.8,25.1,4.66,5653.204166666666,5016.995,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,LG,24TL520S,False,True,False,False,False,True,True,True,False,False,True,False,False,True,23.6,False,False,False,False,True,False,True,True,True,False,36.7,34.0,56.3,15.0,5.8,1238.6333333333332,1099.2,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
315,AOC,43S5195,False,True,False,False,False,True,True,True,False,False,True,False,False,True,43.0,False,60.0,False,False,False,True,True,True,True,True,60.2,56.2,96.9,21.4,8.0,2044.7858333333334,1783.1750000000002,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
316,TCL,43S6500,False,True,False,False,True,True,True,True,False,True,False,True,True,True,43.0,False,60.0,True,True,True,False,True,True,True,False,62.2,56.8,97.0,18.4,7.7,2266.1708333333336,1994.05,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
317,Samsung,QN55Q60AAGXZD,False,True,True,True,True,True,True,True,True,True,False,True,True,False,55.0,True,60.0,True,True,True,True,True,True,True,True,74.78,70.88,123.21,22.88,2.57,4328.089166666667,3894.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,Samsung,UN55AU8000GXZD,Crystal,True,True,True,True,True,True,True,True,True,True,True,True,True,55.0,True,60.0,True,True,True,True,True,True,True,True,74.88,False,123.2,22.66,False,3717.425,3419.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
319,LG,43LM6370PSB,ThinQ AI,True,False,True,False,True,True,True,True,False,False,True,False,True,43.0,False,60.0,True,False,True,True,False,False,True,True,62.3,57.2,97.3,21.6,8.5,2236.5306666666665,2084.049,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
320,LG,65NANO75SPA,ThinQ AI,True,False,True,False,True,False,True,True,True,False,True,False,False,65.0,True,60.0,True,False,True,True,True,False,True,True,90.0,83.8,145.4,27.1,5.84,5034.9366666666665,4654.52,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,Philips,43PFG6825,False,True,False,True,False,True,True,True,False,False,False,True,False,True,43.0,False,False,True,False,True,False,True,False,True,True,61.7,55.7,95.5,23.2,7.1,2028.2883333333334,1899.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
322,Philco,PTV32G52S,False,True,False,False,True,True,True,True,False,False,False,False,False,True,32.0,False,60.0,False,False,True,True,True,True,True,False,48.0,False,73.0,7.8,False,1673.9975,1399.99,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
323,Samsung,QN65QN800AGXZD,False,True,True,True,True,True,True,True,True,True,True,True,True,False,65.0,False,120.0,True,True,True,True,True,True,True,False,89.74,82.84,144.37,30.06,1.69,14907.180833333334,13054.025,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,240.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
324,LG,60UN7310PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,False,False,True,60.0,True,False,True,False,True,False,True,False,True,True,85.7,79.6,136.8,25.5,8.9,4399.0,4399.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,Samsung,QN50QN90AAG,False,True,True,False,False,False,False,True,True,True,True,True,True,False,50.0,True,120.0,True,True,True,True,True,True,True,False,70.89,64.49,111.4,22.26,2.69,5562.1275,5699.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
326,Philco,PH40E60DSGWA,False,True,False,False,False,False,False,True,False,False,False,False,False,True,40.0,False,60.0,False,False,True,False,True,True,True,False,58.7,54.4,92.9,23.0,8.0,2176.5822222222223,2230.9,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
327,Philco,PTV32G70SBL,False,True,False,True,True,True,True,True,False,False,False,False,False,True,32.0,False,60.0,False,False,True,True,True,True,True,False,False,False,72.5,False,False,2342.621111111111,2324.07,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
328,LG,50UN7310PSC,ThinQ AI,True,False,True,True,True,True,True,True,True,True,True,False,True,50.0,True,60.0,True,False,True,True,True,False,True,True,72.2,66.3,113.0,23.1,8.63,3395.3008333333332,3459.39,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,LG,65NANO85SPA,ThinQ AI,True,False,True,True,True,True,True,True,False,False,True,False,False,65.0,True,120.0,False,False,True,True,True,False,True,False,90.6,83.9,145.2,29.5,4.43,5893.8325,5649.0,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,LG,65NANO81SNA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,True,False,False,65.0,True,60.0,True,False,True,True,True,True,True,False,91.0,84.0,145.1,32.4,6.4,5866.937,5249.45,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,LG,60UN7310PSA,ThinQ AI,True,False,True,False,True,True,True,True,True,False,False,False,True,60.0,True,False,True,False,True,False,True,False,True,True,85.7,79.6,136.8,25.5,8.9,4399.0,4399.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,Samsung,UN50TU7000GXZD,Crystal,True,True,True,True,True,True,True,False,False,False,True,True,True,50.0,True,60.0,True,True,True,True,True,True,True,False,71.3,64.4,111.6,24.9,5.9,4467.02,4549.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,120.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
333,LG,50UP7550PSF,ThinQ AI,True,False,False,False,True,True,True,True,False,False,True,False,True,50.0,True,60.0,True,False,True,False,True,False,True,False,False,False,113.0,False,False,2850.0666666666666,2679.495,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
334,Philco,PTV55F61SNC,False,True,False,False,False,True,True,True,False,False,False,False,True,True,55.0,True,60.0,False,False,True,True,True,True,True,True,78.0,72.2,124.0,20.4,9.0,3696.62,3797.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,Philco,PTV39G50S,False,True,False,True,True,True,True,True,False,False,False,False,False,True,39.0,False,60.0,False,False,True,False,True,True,True,False,62.5,False,98.2,14.5,False,2050.78,2087.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
